student,unit_title,assessment,score,score_level,user_unit
53,Unnatural Selection,post,96.64692408853963,4,53 Unnatural Selection
54,Unnatural Selection,post,76.11195240170045,3,54 Unnatural Selection
56,Unnatural Selection,post,93.46218695114682,4,56 Unnatural Selection
57,Unnatural Selection,post,91.0321131521973,4,57 Unnatural Selection
58,Unnatural Selection,post,86.11301382842998,4,58 Unnatural Selection
59,Unnatural Selection,post,97.69490556582215,4,59 Unnatural Selection
60,Unnatural Selection,post,95.60590399567593,4,60 Unnatural Selection
61,Unnatural Selection,post,82.01409486136781,4,61 Unnatural Selection
62,Unnatural Selection,post,93.8806346273513,4,62 Unnatural Selection
63,Unnatural Selection,post,97.70106865371508,4,63 Unnatural Selection
65,Unnatural Selection,post,93.35054787149429,4,65 Unnatural Selection
66,Unnatural Selection,post,88.65937174303352,4,66 Unnatural Selection
67,Unnatural Selection,post,79.88084578082142,3,67 Unnatural Selection
68,Unnatural Selection,post,98.0189143450014,4,68 Unnatural Selection
69,Unnatural Selection,post,83.72880590871836,4,69 Unnatural Selection
70,Unnatural Selection,post,92.21820989603164,4,70 Unnatural Selection
71,Unnatural Selection,post,84.9297106737956,4,71 Unnatural Selection
72,Unnatural Selection,post,64.65562909346335,3,72 Unnatural Selection
73,Unnatural Selection,post,75.1111248192772,3,73 Unnatural Selection
74,Unnatural Selection,post,77.28205143738577,3,74 Unnatural Selection
75,Unnatural Selection,post,63.38942044534588,3,75 Unnatural Selection
76,Unnatural Selection,post,79.610418288159,3,76 Unnatural Selection
77,Unnatural Selection,post,85.69310525569236,4,77 Unnatural Selection
78,Unnatural Selection,post,81.59943124427474,4,78 Unnatural Selection
79,Unnatural Selection,post,59.74266947740479,2,79 Unnatural Selection
80,Unnatural Selection,post,78.99716559734242,3,80 Unnatural Selection
81,Unnatural Selection,post,96.28554743899193,4,81 Unnatural Selection
82,Unnatural Selection,post,85.69997834987178,4,82 Unnatural Selection
83,Unnatural Selection,post,62.78123569511257,3,83 Unnatural Selection
84,Unnatural Selection,post,77.63012747848187,3,84 Unnatural Selection
85,Unnatural Selection,post,81.75497451345129,4,85 Unnatural Selection
86,Unnatural Selection,post,76.01285043444345,3,86 Unnatural Selection
87,Unnatural Selection,post,58.95587256729599,2,87 Unnatural Selection
88,Unnatural Selection,post,89.72603796556804,4,88 Unnatural Selection
89,Unnatural Selection,post,94.92672590420605,4,89 Unnatural Selection
90,Unnatural Selection,post,84.5071250904275,4,90 Unnatural Selection
91,Unnatural Selection,post,27.95468306194033,1,91 Unnatural Selection
92,Unnatural Selection,post,38.64964809149951,1,92 Unnatural Selection
93,Unnatural Selection,post,84.35032510873752,4,93 Unnatural Selection
94,Unnatural Selection,post,81.61811133458576,4,94 Unnatural Selection
95,Unnatural Selection,post,77.39641910421405,3,95 Unnatural Selection
96,Unnatural Selection,post,97.19050041201618,4,96 Unnatural Selection
97,Unnatural Selection,post,57.16912916680193,2,97 Unnatural Selection
98,Unnatural Selection,post,82.02376923521784,4,98 Unnatural Selection
99,Unnatural Selection,post,97.09067305467556,4,99 Unnatural Selection
100,Unnatural Selection,post,92.92836537804367,4,100 Unnatural Selection
101,Unnatural Selection,post,83.787845442712,4,101 Unnatural Selection
102,Unnatural Selection,post,84.49350343065596,4,102 Unnatural Selection
103,Unnatural Selection,post,97.238091053200307,4,103 Unnatural Selection
105,Unnatural Selection,post,60.550401728627506,3,105 Unnatural Selection
106,Unnatural Selection,post,85.12195531613105,4,106 Unnatural Selection
107,Unnatural Selection,post,76.65417606596549,3,107 Unnatural Selection
108,Unnatural Selection,post,95.05104679677818,4,108 Unnatural Selection
109,Unnatural Selection,post,67.23163306139767,3,109 Unnatural Selection
110,Unnatural Selection,post,99.00703527815821,4,110 Unnatural Selection
111,Unnatural Selection,post,64.10517764291137,3,111 Unnatural Selection
112,Unnatural Selection,post,88.90078490517377,4,112 Unnatural Selection
113,Unnatural Selection,post,84.74499900256933,4,113 Unnatural Selection
114,Unnatural Selection,post,78.39536417464734,3,114 Unnatural Selection
115,Unnatural Selection,post,83.73825500861922,4,115 Unnatural Selection
116,Unnatural Selection,post,72.92998756104663,3,116 Unnatural Selection
118,Unnatural Selection,post,75.45693740546221,3,118 Unnatural Selection
119,Unnatural Selection,post,72.06675786504087,3,119 Unnatural Selection
120,Unnatural Selection,post,88.7802122994154,4,120 Unnatural Selection
121,Unnatural Selection,post,74.67612132031815,3,121 Unnatural Selection
122,Unnatural Selection,post,91.1241980334492,4,122 Unnatural Selection
123,Unnatural Selection,post,98.35616963583962,4,123 Unnatural Selection
124,Unnatural Selection,post,88.48759342813614,4,124 Unnatural Selection
125,Unnatural Selection,post,91.01566188283383,4,125 Unnatural Selection
126,Unnatural Selection,post,82.07451538728128,4,126 Unnatural Selection
127,Unnatural Selection,post,92.90774018332257,4,127 Unnatural Selection
128,Unnatural Selection,post,70.89769887990202,3,128 Unnatural Selection
129,Unnatural Selection,post,94.63218129516963,4,129 Unnatural Selection
130,Unnatural Selection,post,69.83856949783635,3,130 Unnatural Selection
131,Unnatural Selection,post,90.20026704527075,4,131 Unnatural Selection
132,Unnatural Selection,post,77.9128911985991,3,132 Unnatural Selection
133,Unnatural Selection,post,64.85057362374485,3,133 Unnatural Selection
134,Unnatural Selection,post,75.44558765339904,3,134 Unnatural Selection
136,Unnatural Selection,post,80.05024022893112,4,136 Unnatural Selection
137,Unnatural Selection,post,79.7717892404595,3,137 Unnatural Selection
138,Unnatural Selection,post,66.91778499769796,3,138 Unnatural Selection
139,Unnatural Selection,post,65.63473868901268,3,139 Unnatural Selection
140,Unnatural Selection,post,87.23548880202011,4,140 Unnatural Selection
141,Unnatural Selection,post,90.96029877951392,4,141 Unnatural Selection
142,Unnatural Selection,post,83.39369307829642,4,142 Unnatural Selection
143,Unnatural Selection,post,90.41132424580927,4,143 Unnatural Selection
144,Unnatural Selection,post,88.27469643911775,4,144 Unnatural Selection
145,Unnatural Selection,post,79.86536913220004,3,145 Unnatural Selection
146,Unnatural Selection,post,90.93176604966499,4,146 Unnatural Selection
147,Unnatural Selection,post,85.15750354021974,4,147 Unnatural Selection
149,Unnatural Selection,post,65.04824437095519,3,149 Unnatural Selection
150,Unnatural Selection,post,86.02672173528656,4,150 Unnatural Selection
151,Unnatural Selection,post,71.67745055031804,3,151 Unnatural Selection
152,Unnatural Selection,post,89.35811377941522,4,152 Unnatural Selection
153,Unnatural Selection,post,82.90382546122939,4,153 Unnatural Selection
154,Unnatural Selection,post,83.67910053485319,4,154 Unnatural Selection
155,Unnatural Selection,post,77.6674661603089,3,155 Unnatural Selection
156,Unnatural Selection,post,84.72003452392809,4,156 Unnatural Selection
157,Unnatural Selection,post,87.96916088753883,4,157 Unnatural Selection
158,Unnatural Selection,post,85.87104953300947,4,158 Unnatural Selection
159,Unnatural Selection,post,78.33196347445882,3,159 Unnatural Selection
160,Unnatural Selection,post,86.37038479541182,4,160 Unnatural Selection
161,Unnatural Selection,post,80.5532833758906,4,161 Unnatural Selection
162,Unnatural Selection,post,91.01194543581789,4,162 Unnatural Selection
163,Unnatural Selection,post,87.97764426518769,4,163 Unnatural Selection
164,Unnatural Selection,post,98.46857907838863,4,164 Unnatural Selection
165,Unnatural Selection,post,81.40477115450913,4,165 Unnatural Selection
166,Unnatural Selection,post,68.88673954315406,3,166 Unnatural Selection
167,Unnatural Selection,post,88.87517443875849,4,167 Unnatural Selection
168,Unnatural Selection,post,80.37502025196223,4,168 Unnatural Selection
171,Unnatural Selection,post,87.85344852928246,4,171 Unnatural Selection
172,Unnatural Selection,post,77.89032916348555,3,172 Unnatural Selection
173,Unnatural Selection,post,85.96684919176629,4,173 Unnatural Selection
174,Unnatural Selection,post,76.76108009396684,3,174 Unnatural Selection
175,Unnatural Selection,post,92.11213475711062,4,175 Unnatural Selection
176,Unnatural Selection,post,92.6941730818607,4,176 Unnatural Selection
177,Unnatural Selection,post,84.44142647166805,4,177 Unnatural Selection
178,Unnatural Selection,post,78.29830297266393,3,178 Unnatural Selection
179,Unnatural Selection,post,75.22051393990733,3,179 Unnatural Selection
180,Unnatural Selection,post,75.07048159057966,3,180 Unnatural Selection
181,Unnatural Selection,post,83.36044557995305,4,181 Unnatural Selection
182,Unnatural Selection,post,62.68838577381356,3,182 Unnatural Selection
183,Unnatural Selection,post,89.05129872892017,4,183 Unnatural Selection
184,Unnatural Selection,post,91.31221092120033,4,184 Unnatural Selection
185,Unnatural Selection,post,76.3363851209353,3,185 Unnatural Selection
186,Unnatural Selection,post,97.79625035232033,4,186 Unnatural Selection
187,Unnatural Selection,post,80.9160452217993,4,187 Unnatural Selection
188,Unnatural Selection,post,66.33414809163662,3,188 Unnatural Selection
189,Unnatural Selection,post,69.74765568171995,3,189 Unnatural Selection
190,Unnatural Selection,post,74.08343190726458,3,190 Unnatural Selection
191,Unnatural Selection,post,93.2222368431924,4,191 Unnatural Selection
192,Unnatural Selection,post,86.5187938378336,4,192 Unnatural Selection
193,Unnatural Selection,post,76.56419095084614,3,193 Unnatural Selection
194,Unnatural Selection,post,94.28482395237388,4,194 Unnatural Selection
195,Unnatural Selection,post,89.78692189499056,4,195 Unnatural Selection
197,Unnatural Selection,post,84.08187850058485,4,197 Unnatural Selection
199,Unnatural Selection,post,92.6990439092671,4,199 Unnatural Selection
200,Unnatural Selection,post,85.11044539215783,4,200 Unnatural Selection
201,Unnatural Selection,post,82.67687454500441,4,201 Unnatural Selection
202,Unnatural Selection,post,82.44410509814858,4,202 Unnatural Selection
203,Unnatural Selection,post,99.12530697333204,4,203 Unnatural Selection
204,Unnatural Selection,post,71.46137984772577,3,204 Unnatural Selection
205,Unnatural Selection,post,70.01872092538642,3,205 Unnatural Selection
206,Unnatural Selection,post,78.36309906416332,3,206 Unnatural Selection
207,Unnatural Selection,post,77.40867965864831,3,207 Unnatural Selection
208,Unnatural Selection,post,89.78602012233232,4,208 Unnatural Selection
209,Unnatural Selection,post,78.95527099058343,3,209 Unnatural Selection
210,Unnatural Selection,post,86.16180156060508,4,210 Unnatural Selection
211,Unnatural Selection,post,87.13877598472547,4,211 Unnatural Selection
212,Unnatural Selection,post,86.36062880014244,4,212 Unnatural Selection
213,Unnatural Selection,post,97.13153275800504,4,213 Unnatural Selection
214,Unnatural Selection,post,84.2988077038489,4,214 Unnatural Selection
215,Unnatural Selection,post,93.98182010152439,4,215 Unnatural Selection
216,Unnatural Selection,post,84.21919661726811,4,216 Unnatural Selection
217,Unnatural Selection,post,86.97593823605519,4,217 Unnatural Selection
219,Unnatural Selection,post,92.62447225035831,4,219 Unnatural Selection
220,Unnatural Selection,post,74.04153028755474,3,220 Unnatural Selection
221,Unnatural Selection,post,49.571287907288855,2,221 Unnatural Selection
222,Unnatural Selection,post,87.15932150589967,4,222 Unnatural Selection
223,Unnatural Selection,post,88.05827613104734,4,223 Unnatural Selection
224,Unnatural Selection,post,85.42018206417652,4,224 Unnatural Selection
225,Unnatural Selection,post,81.96305597109728,4,225 Unnatural Selection
226,Unnatural Selection,post,96.91806390827621,4,226 Unnatural Selection
227,Unnatural Selection,post,72.40547404297502,3,227 Unnatural Selection
228,Unnatural Selection,post,82.66830095566988,4,228 Unnatural Selection
229,Unnatural Selection,post,86.78860827952246,4,229 Unnatural Selection
230,Unnatural Selection,post,92.19614528474166,4,230 Unnatural Selection
231,Unnatural Selection,post,80.24741389388981,4,231 Unnatural Selection
233,Unnatural Selection,post,89.99929447616982,4,233 Unnatural Selection
234,Unnatural Selection,post,90.47979125914367,4,234 Unnatural Selection
235,Unnatural Selection,post,88.93060167569597,4,235 Unnatural Selection
236,Unnatural Selection,post,94.59785175830578,4,236 Unnatural Selection
237,Unnatural Selection,post,84.63329246398887,4,237 Unnatural Selection
238,Unnatural Selection,post,81.52977731112765,4,238 Unnatural Selection
239,Unnatural Selection,post,94.53453403458278,4,239 Unnatural Selection
240,Unnatural Selection,post,86.18882573266214,4,240 Unnatural Selection
241,Unnatural Selection,post,80.33670477983252,4,241 Unnatural Selection
242,Unnatural Selection,post,88.38223155557075,4,242 Unnatural Selection
243,Unnatural Selection,post,77.56209284295804,3,243 Unnatural Selection
244,Unnatural Selection,post,81.24252309113635,4,244 Unnatural Selection
245,Unnatural Selection,post,91.156025001812,4,245 Unnatural Selection
246,Unnatural Selection,post,85.51543878262041,4,246 Unnatural Selection
247,Unnatural Selection,post,68.06765894749464,3,247 Unnatural Selection
248,Unnatural Selection,post,80.83189764339019,4,248 Unnatural Selection
249,Unnatural Selection,post,83.40202086450341,4,249 Unnatural Selection
251,Unnatural Selection,post,91.43171762878956,4,251 Unnatural Selection
252,Unnatural Selection,post,80.91176520577986,4,252 Unnatural Selection
253,Unnatural Selection,post,88.42271502183524,4,253 Unnatural Selection
254,Unnatural Selection,post,97.17796738500121,4,254 Unnatural Selection
255,Unnatural Selection,post,86.78794927731255,4,255 Unnatural Selection
256,Unnatural Selection,post,97.68927775140021,4,256 Unnatural Selection
257,Unnatural Selection,post,61.074421993457776,3,257 Unnatural Selection
258,Unnatural Selection,post,77.53758315450736,3,258 Unnatural Selection
259,Unnatural Selection,post,75.11322667609029,3,259 Unnatural Selection
260,Unnatural Selection,post,76.64995626737547,3,260 Unnatural Selection
261,Unnatural Selection,post,68.5865044484532,3,261 Unnatural Selection
262,Unnatural Selection,post,74.2706007724414,3,262 Unnatural Selection
263,Unnatural Selection,post,90.94603332466974,4,263 Unnatural Selection
264,Unnatural Selection,post,97.68447840755101,4,264 Unnatural Selection
265,Unnatural Selection,post,88.84806902602577,4,265 Unnatural Selection
267,Unnatural Selection,post,88.88281979710601,4,267 Unnatural Selection
268,Unnatural Selection,post,78.71476757108348,3,268 Unnatural Selection
270,Unnatural Selection,post,72.26995658059943,3,270 Unnatural Selection
271,Unnatural Selection,post,88.18262692065683,4,271 Unnatural Selection
272,Unnatural Selection,post,84.53836545430872,4,272 Unnatural Selection
273,Unnatural Selection,post,77.88431136808373,3,273 Unnatural Selection
274,Unnatural Selection,post,95.36434586207201,4,274 Unnatural Selection
275,Unnatural Selection,post,88.786687781504,4,275 Unnatural Selection
276,Unnatural Selection,post,55.644677395919494,2,276 Unnatural Selection
278,Unnatural Selection,post,86.640789313329,4,278 Unnatural Selection
279,Unnatural Selection,post,56.5864656058448,2,279 Unnatural Selection
280,Unnatural Selection,post,88.33657749470468,4,280 Unnatural Selection
281,Unnatural Selection,post,95.77936632994378,4,281 Unnatural Selection
282,Unnatural Selection,post,80.32682903919141,4,282 Unnatural Selection
283,Unnatural Selection,post,92.28277543198408,4,283 Unnatural Selection
284,Unnatural Selection,post,84.5321419670414,4,284 Unnatural Selection
285,Unnatural Selection,post,88.98567777670529,4,285 Unnatural Selection
286,Unnatural Selection,post,89.66510986193511,4,286 Unnatural Selection
287,Unnatural Selection,post,93.13747330118764,4,287 Unnatural Selection
288,Unnatural Selection,post,98.62801583220092,4,288 Unnatural Selection
289,Unnatural Selection,post,14.518801695016407,1,289 Unnatural Selection
290,Unnatural Selection,post,94.43919751655356,4,290 Unnatural Selection
291,Unnatural Selection,post,85.58433222419181,4,291 Unnatural Selection
292,Unnatural Selection,post,92.90230395238422,4,292 Unnatural Selection
293,Unnatural Selection,post,67.69237683563695,3,293 Unnatural Selection
294,Unnatural Selection,post,93.6875112974957,4,294 Unnatural Selection
295,Unnatural Selection,post,63.23559216352814,3,295 Unnatural Selection
296,Unnatural Selection,post,81.15963402882291,4,296 Unnatural Selection
297,Unnatural Selection,post,98.32261207191722,4,297 Unnatural Selection
298,Unnatural Selection,post,96.86816594852054,4,298 Unnatural Selection
299,Unnatural Selection,post,93.00103886549805,4,299 Unnatural Selection
300,Unnatural Selection,post,86.41248712628962,4,300 Unnatural Selection
301,Unnatural Selection,post,82.1467842369278,4,301 Unnatural Selection
302,Unnatural Selection,post,76.33178947050207,3,302 Unnatural Selection
303,Unnatural Selection,post,90.02610973769956,4,303 Unnatural Selection
306,Unnatural Selection,post,80.5599781804784,4,306 Unnatural Selection
307,Unnatural Selection,post,85.00487358506385,4,307 Unnatural Selection
308,Unnatural Selection,post,94.20753847661648,4,308 Unnatural Selection
309,Unnatural Selection,post,97.76303886978761,4,309 Unnatural Selection
310,Unnatural Selection,post,91.30313992710774,4,310 Unnatural Selection
311,Unnatural Selection,post,83.90803712610159,4,311 Unnatural Selection
312,Unnatural Selection,post,86.37944847323199,4,312 Unnatural Selection
313,Unnatural Selection,post,67.82423369614807,3,313 Unnatural Selection
314,Unnatural Selection,post,89.89654681928309,4,314 Unnatural Selection
315,Unnatural Selection,post,81.82595506377497,4,315 Unnatural Selection
316,Unnatural Selection,post,89.0123072532279,4,316 Unnatural Selection
317,Unnatural Selection,post,96.72160435025498,4,317 Unnatural Selection
319,Unnatural Selection,post,87.48368117641999,4,319 Unnatural Selection
320,Unnatural Selection,post,69.50440788639477,3,320 Unnatural Selection
321,Unnatural Selection,post,77.64905983364139,3,321 Unnatural Selection
322,Unnatural Selection,post,85.85658147126333,4,322 Unnatural Selection
323,Unnatural Selection,post,82.54119360690811,4,323 Unnatural Selection
324,Unnatural Selection,post,85.14059323309868,4,324 Unnatural Selection
325,Unnatural Selection,post,94.48140234801814,4,325 Unnatural Selection
326,Unnatural Selection,post,80.97347585221185,4,326 Unnatural Selection
327,Unnatural Selection,post,89.93248644531309,4,327 Unnatural Selection
328,Unnatural Selection,post,75.22310557586407,3,328 Unnatural Selection
329,Unnatural Selection,post,72.34795115335035,3,329 Unnatural Selection
330,Unnatural Selection,post,86.07784641057306,4,330 Unnatural Selection
331,Unnatural Selection,post,86.23648773197803,4,331 Unnatural Selection
332,Unnatural Selection,post,84.33227644337113,4,332 Unnatural Selection
333,Unnatural Selection,post,90.13786880832583,4,333 Unnatural Selection
334,Unnatural Selection,post,78.24550771656425,3,334 Unnatural Selection
335,Unnatural Selection,post,83.32029745327576,4,335 Unnatural Selection
336,Unnatural Selection,post,90.14636980124477,4,336 Unnatural Selection
337,Unnatural Selection,post,91.11450163279274,4,337 Unnatural Selection
338,Unnatural Selection,post,85.58537658523792,4,338 Unnatural Selection
340,Unnatural Selection,post,91.79531724724765,4,340 Unnatural Selection
341,Unnatural Selection,post,80.05951178777705,4,341 Unnatural Selection
342,Unnatural Selection,post,78.6982193772188,3,342 Unnatural Selection
343,Unnatural Selection,post,83.59696740401178,4,343 Unnatural Selection
344,Unnatural Selection,post,91.07318469056243,4,344 Unnatural Selection
345,Unnatural Selection,post,87.01985074789394,4,345 Unnatural Selection
346,Unnatural Selection,post,84.4179374938624,4,346 Unnatural Selection
347,Unnatural Selection,post,89.4400494213734,4,347 Unnatural Selection
348,Unnatural Selection,post,77.34419975391384,3,348 Unnatural Selection
349,Unnatural Selection,post,65.22983737767822,3,349 Unnatural Selection
350,Unnatural Selection,post,68.18429661775055,3,350 Unnatural Selection
351,Unnatural Selection,post,77.83457005827714,3,351 Unnatural Selection
352,Unnatural Selection,post,84.64619497193712,4,352 Unnatural Selection
353,Unnatural Selection,post,86.66725477734772,4,353 Unnatural Selection
354,Unnatural Selection,post,83.3802239458672,4,354 Unnatural Selection
355,Unnatural Selection,post,78.21533242494858,3,355 Unnatural Selection
356,Unnatural Selection,post,82.47717436684677,4,356 Unnatural Selection
357,Unnatural Selection,post,82.94601258739772,4,357 Unnatural Selection
358,Unnatural Selection,post,87.00687823280619,4,358 Unnatural Selection
359,Unnatural Selection,post,85.51569627310171,4,359 Unnatural Selection
360,Unnatural Selection,post,81.56319949848242,4,360 Unnatural Selection
361,Unnatural Selection,post,84.99394899183827,4,361 Unnatural Selection
362,Unnatural Selection,post,90.84213467269171,4,362 Unnatural Selection
363,Unnatural Selection,post,98.56635532893287,4,363 Unnatural Selection
364,Unnatural Selection,post,59.45822660479265,2,364 Unnatural Selection
365,Unnatural Selection,post,76.63229911874976,3,365 Unnatural Selection
366,Unnatural Selection,post,87.48032801053006,4,366 Unnatural Selection
367,Unnatural Selection,post,83.32647492326785,4,367 Unnatural Selection
368,Unnatural Selection,post,86.3341157895888,4,368 Unnatural Selection
369,Unnatural Selection,post,80.58223999642428,4,369 Unnatural Selection
370,Unnatural Selection,post,67.22253001201943,3,370 Unnatural Selection
371,Unnatural Selection,post,85.49188303432614,4,371 Unnatural Selection
372,Unnatural Selection,post,26.519455610798673,1,372 Unnatural Selection
373,Unnatural Selection,post,83.28492083386368,4,373 Unnatural Selection
374,Unnatural Selection,post,82.4749945932904,4,374 Unnatural Selection
375,Unnatural Selection,post,81.87170221488728,4,375 Unnatural Selection
376,Unnatural Selection,post,58.69819858554082,2,376 Unnatural Selection
377,Unnatural Selection,post,95.28459224511678,4,377 Unnatural Selection
378,Unnatural Selection,post,89.0213995658529,4,378 Unnatural Selection
379,Unnatural Selection,post,76.16744249232154,3,379 Unnatural Selection
380,Unnatural Selection,post,89.6929457646489,4,380 Unnatural Selection
381,Unnatural Selection,post,73.20723302766666,3,381 Unnatural Selection
382,Unnatural Selection,post,95.78175608658556,4,382 Unnatural Selection
383,Unnatural Selection,post,86.15680893234844,4,383 Unnatural Selection
384,Unnatural Selection,post,79.76857459903006,3,384 Unnatural Selection
385,Unnatural Selection,post,89.39157276430817,4,385 Unnatural Selection
386,Unnatural Selection,post,97.1260891622994,4,386 Unnatural Selection
387,Unnatural Selection,post,88.82510592585264,4,387 Unnatural Selection
388,Unnatural Selection,post,88.14873393400534,4,388 Unnatural Selection
389,Unnatural Selection,post,81.70110674426812,4,389 Unnatural Selection
390,Unnatural Selection,post,92.35860414044744,4,390 Unnatural Selection
391,Unnatural Selection,post,92.76499070555253,4,391 Unnatural Selection
392,Unnatural Selection,post,78.34700464523257,3,392 Unnatural Selection
394,Unnatural Selection,post,90.60507737028225,4,394 Unnatural Selection
395,Unnatural Selection,post,95.73758967681782,4,395 Unnatural Selection
396,Unnatural Selection,post,88.85888998015328,4,396 Unnatural Selection
397,Unnatural Selection,post,79.37281731434712,3,397 Unnatural Selection
398,Unnatural Selection,post,85.2665314377293,4,398 Unnatural Selection
399,Unnatural Selection,post,83.48678010287999,4,399 Unnatural Selection
401,Unnatural Selection,post,82.89299065424426,4,401 Unnatural Selection
402,Unnatural Selection,post,92.31926556392574,4,402 Unnatural Selection
403,Unnatural Selection,post,96.62977417509619,4,403 Unnatural Selection
404,Unnatural Selection,post,87.06851928729901,4,404 Unnatural Selection
405,Unnatural Selection,post,90.77362178103162,4,405 Unnatural Selection
406,Unnatural Selection,post,92.54850050615266,4,406 Unnatural Selection
408,Unnatural Selection,post,77.71782025873311,3,408 Unnatural Selection
409,Unnatural Selection,post,90.39404359020698,4,409 Unnatural Selection
410,Unnatural Selection,post,96.36313663612846,4,410 Unnatural Selection
411,Unnatural Selection,post,85.63414875165972,4,411 Unnatural Selection
412,Unnatural Selection,post,96.69030310770268,4,412 Unnatural Selection
413,Unnatural Selection,post,64.78278787293891,3,413 Unnatural Selection
414,Unnatural Selection,post,57.96257987505024,2,414 Unnatural Selection
415,Unnatural Selection,post,77.74536600444917,3,415 Unnatural Selection
416,Unnatural Selection,post,94.15701281281756,4,416 Unnatural Selection
417,Unnatural Selection,post,83.88642620697001,4,417 Unnatural Selection
418,Unnatural Selection,post,68.18603125204974,3,418 Unnatural Selection
419,Unnatural Selection,post,86.57340031628702,4,419 Unnatural Selection
420,Unnatural Selection,post,89.78787871763751,4,420 Unnatural Selection
421,Unnatural Selection,post,81.14259483911692,4,421 Unnatural Selection
422,Unnatural Selection,post,97.17569338663782,4,422 Unnatural Selection
424,Unnatural Selection,post,89.16425114612626,4,424 Unnatural Selection
425,Unnatural Selection,post,70.41599863002271,3,425 Unnatural Selection
426,Unnatural Selection,post,80.51002104398049,4,426 Unnatural Selection
427,Unnatural Selection,post,89.82245043420123,4,427 Unnatural Selection
428,Unnatural Selection,post,92.17216852159973,4,428 Unnatural Selection
429,Unnatural Selection,post,80.76719976134625,4,429 Unnatural Selection
430,Unnatural Selection,post,85.55698477409423,4,430 Unnatural Selection
431,Unnatural Selection,post,90.56510257275018,4,431 Unnatural Selection
433,Unnatural Selection,post,89.23671466373676,4,433 Unnatural Selection
434,Unnatural Selection,post,72.49866845000683,3,434 Unnatural Selection
436,Unnatural Selection,post,90.32200582474833,4,436 Unnatural Selection
437,Unnatural Selection,post,87.913508658423,4,437 Unnatural Selection
438,Unnatural Selection,post,92.18545802039554,4,438 Unnatural Selection
439,Unnatural Selection,post,97.95445644102965,4,439 Unnatural Selection
440,Unnatural Selection,post,89.75054099837558,4,440 Unnatural Selection
441,Unnatural Selection,post,80.6113471262289,4,441 Unnatural Selection
442,Unnatural Selection,post,86.97562701039747,4,442 Unnatural Selection
443,Unnatural Selection,post,85.55121161640788,4,443 Unnatural Selection
444,Unnatural Selection,post,90.54687249010661,4,444 Unnatural Selection
445,Unnatural Selection,post,84.89615201444103,4,445 Unnatural Selection
446,Unnatural Selection,post,91.89910260124488,4,446 Unnatural Selection
447,Unnatural Selection,post,80.18295633125061,4,447 Unnatural Selection
448,Unnatural Selection,post,78.59298934767318,3,448 Unnatural Selection
449,Unnatural Selection,post,93.42275922496593,4,449 Unnatural Selection
450,Unnatural Selection,post,81.64340333436166,4,450 Unnatural Selection
451,Unnatural Selection,post,88.59245599265245,4,451 Unnatural Selection
452,Unnatural Selection,post,76.9814744112132,3,452 Unnatural Selection
453,Unnatural Selection,post,57.90298424541089,2,453 Unnatural Selection
454,Unnatural Selection,post,83.15002311051953,4,454 Unnatural Selection
455,Unnatural Selection,post,91.62958769828872,4,455 Unnatural Selection
456,Unnatural Selection,post,26.233569591237284,1,456 Unnatural Selection
460,Unnatural Selection,post,88.10787704766899,4,460 Unnatural Selection
461,Unnatural Selection,post,91.39830952807772,4,461 Unnatural Selection
462,Unnatural Selection,post,78.93873087005093,3,462 Unnatural Selection
463,Unnatural Selection,post,85.13457798971434,4,463 Unnatural Selection
464,Unnatural Selection,post,82.112939548819,4,464 Unnatural Selection
465,Unnatural Selection,post,83.95904013862892,4,465 Unnatural Selection
466,Unnatural Selection,post,72.01226439487334,3,466 Unnatural Selection
467,Unnatural Selection,post,89.5318369695922,4,467 Unnatural Selection
468,Unnatural Selection,post,94.22529193308175,4,468 Unnatural Selection
469,Unnatural Selection,post,57.194886320083704,2,469 Unnatural Selection
470,Unnatural Selection,post,93.13727631332081,4,470 Unnatural Selection
472,Unnatural Selection,post,79.76804263258103,3,472 Unnatural Selection
473,Unnatural Selection,post,79.10250852990644,3,473 Unnatural Selection
474,Unnatural Selection,post,94.33714210774859,4,474 Unnatural Selection
475,Unnatural Selection,post,96.36133448089133,4,475 Unnatural Selection
476,Unnatural Selection,post,96.35477891750433,4,476 Unnatural Selection
477,Unnatural Selection,post,86.92597200206846,4,477 Unnatural Selection
478,Unnatural Selection,post,87.71686229153886,4,478 Unnatural Selection
479,Unnatural Selection,post,97.50752149315338,4,479 Unnatural Selection
480,Unnatural Selection,post,84.1650374478943,4,480 Unnatural Selection
481,Unnatural Selection,post,83.85984002546672,4,481 Unnatural Selection
482,Unnatural Selection,post,93.42363887150039,4,482 Unnatural Selection
483,Unnatural Selection,post,90.77135756484776,4,483 Unnatural Selection
485,Unnatural Selection,post,82.77213846124043,4,485 Unnatural Selection
486,Unnatural Selection,post,84.18835814637995,4,486 Unnatural Selection
488,Unnatural Selection,post,65.15485561237276,3,488 Unnatural Selection
489,Unnatural Selection,post,84.6595049732562,4,489 Unnatural Selection
490,Unnatural Selection,post,79.75242886549135,3,490 Unnatural Selection
491,Unnatural Selection,post,84.87933362219462,4,491 Unnatural Selection
492,Unnatural Selection,post,74.38508239201462,3,492 Unnatural Selection
493,Unnatural Selection,post,85.70817660268095,4,493 Unnatural Selection
494,Unnatural Selection,post,83.47210415229306,4,494 Unnatural Selection
495,Unnatural Selection,post,86.57152724090817,4,495 Unnatural Selection
